camera_fingerprint,test_data,test_img,pce_value
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus70_0,-0.982807694749427
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus70_0,0.6561023882598901
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus70_0,-0.8365728220064943
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus70_0,-1.2218636384352768
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus70_0,-0.16921375638891567
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus70_0,-1.784501647481091
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus70_0,-4.153312556690096
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus70_0,-0.5139877687631597
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus70_0,2.33698805041913
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus70_0,1.0292272319042972
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus70_0,0.0772155959694333
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus70_0,-2.6446680643498524
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus70_0,2.7063248846556953
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus70_0,-0.3348159204159967
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus70_0,1.4238067544121504
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus70_0,-0.3400888660721301
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus70_0,5.54329888662759
Agfa_Sensor505-x_0,Dresden_sample_dataset,Canon_Ixus70_0,-0.08367372090723518
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,980.7984894716799
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,12244.831332295158
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,3688.879007145515
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,9187.314807253762
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,1481.7638598584078
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,24945.77936211709
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,571.222162155579
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,2460.3129464949857
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,764.5792409719634
Agfa_Sensor505-x_0,Dresden_sample_dataset,Agfa_Sensor505-x_0,734.8942584061842
